,MetadataField,Metadata
0,NSGL Document #:,ORESU-N-83-003
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"Ocean Law Memo (Issue 23 and 24, May and September 1983)"
3,Author:,"Ray, Chuck"
4,,"Conner, Daniel"
5,Editor :,"Jacobson, Jon L."
6,,"Hildreth, Richard"
7,Publication Year :,1983
8,Publisher:,Oregon State University Sea Grant College Program
9,# Pages / Video Length:,18
10,Publication Type:,periodicals
11,Program Report #:,ORESU-N-83-003
12,Grant/Contract #:,NOAA Sea Grant
13,Notes:,Two newsletter issues in one entry for 1983.
14,Abstract:,"The Ocean Law Memo is an aperiodic publication of the University of Oregon Ocean Resources Law Program (ORLP) and is distributed by the OSU Extension Service, Sea Grant Marine Advisory Program. at the University of Oregon Law School in Eugene, Oregon. The ORLP is supported in part by the U. S. Department of Commerce, National Oceanic and Atmospheric Administration'​s (NOAA) Sea Grant Program, through the Oregon Sea Grant College Program at Oregon State University. The following topics are in these issues: Administration of the Fisheries Conservation and Management Act; The Troubled Pacific Salmon Treaty: Why it must be Ratified."
