,MetadataField,Metadata
0,NSGL Document #:,ORESU-N-72-007
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"Soundings (Volume 1, No. 6; Volume 2, No. 1, January and May 1972)"
3,Editor :,"Richardson, Dick"
4,,"Evans, Gwil"
5,Publication Year :,1972
6,Publisher:,Oregon State University Sea Grant Extension Marine Advisory Program
7,# Pages / Video Length:,12
8,Publication Type:,periodicals
9,Program Report #:,ORESU-N-72-007
10,Grant/Contract #:,NOAA Sea Grant
11,Notes:,Two newsletter issues in one entry for 1972. No further issues were received by the NSGL.
12,Abstract:,"The Soundings newsletter is a Cooperative extension work in agriculture and home economics, Oregon State University and U.S. Department of Agriculture cooperating as part of the National Ocean and Atmospheric Administration (NOAA) Sea Grant Program. The following topics are in these issues: Prelude to Geneva, 1973...Fisherie​s Conference Proves Controversial, Informative; Working toward better ocean laws...U of Oregon is center for ocean law learning; Samoans Construct, Operate Dories; Sea People; Industry, Government, and Educators Cooperate...Smo​ked Fish Processes Examined at Regional PASGAP (Pacific Sea Grant Advisory Program) Workshops."
