,MetadataField,Metadata
0,NSGL Document #:,ORESU-U-72-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"OREGON LAW REVIEW (Volume 51, Number 4, Part II, Summer 1972): A Special Issue on Ocean Resources Law"
3,Editor :,"Frohnmayer, John E."
4,Publication Year :,1972
5,Source Citation:,"Oregon Law Review: A Special Issue on Ocean Resources Law, 51(4) Part II:755-825, Summer 1972"
6,Publisher:,"The University of Oregon School of Law, Sea Grant Program"
7,# Pages / Video Length:,71
8,Publication Type:,periodicals
9,Program Report #:,ORESU-U-72-001
10,Grant/Contract #:,NOAA Sea Grant
11,Abstract:,"Articles included in this special issue on ocean resources law are: The 1971 United States Proposals on the Breadth of the Territorial Sea nd Passage Through International Straits. H. Gary Knight, p. 759. The Legal Status of the Continental Shelf of the East China Sea. Donald R. Allen, Patrick H. Mitchell, p. 789. Comments: Recovery for Injuries or Death on Offshore Drilling Platforms: A Problem of Applicable Law Under the Lands Act, p. 813."
