,MetadataField,Metadata
0,NSGL Document #:,ORESU-U-79-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,EXPLORING CONFLICTS IN THE USE OF THE OCEANS RESOURCES
3,Editor :,"Hanna, Susan"
4,,"Im, Kwang H."
5,,"Rogers, Larry O."
6,Publication Year :,1979
7,Publisher:,OSU Sea Grant
8,# Pages / Video Length:,126
9,Publication Type:,technical reports/surveys​/patents
10,Program Report #:,ORESU-U-79-001
11,Grant/Contract #:,NOAA Sea Grant
12,Abstract:,OCEAN MANAGEMENT;MARI​NE MINING;FISHERIE​S;LAW
