,MetadataField,Metadata
0,NSGL Document #:,ORESU-X-86-005
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,The impacts of extended fisheries jurisdiction on seafood trade among selected countries: market share and product substitution
3,Author:,"Siaway, Arthur"
4,Publication Year :,1986
5,Publisher:,OSU Sea Grant
6,# Pages / Video Length:,1
7,Publication Type:,theses/disserta​tions
8,Program Report #:,ORESU-X-86-005
9,Grant/Contract #:,NOAA Sea Grant
10,Project #:,R/PPA-20
11,Abstract:,see digital for thesis abstract
