,MetadataField,Metadata
0,NSGL Document #:,ORESU-X-99-005
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Recovery and utilization of Pacific whiting frame meat for surimi production
3,Author:,"Wendel, Ari P."
4,Publication Year :,1999
5,Publisher:,OSU Oregon Sea Grant
6,# Pages / Video Length:,2
7,Publication Type:,theses/disserta​tions
8,Program Report #:,ORESU-X-99-005
9,Grant/Contract #:,NOAA Sea Grant
10,Project #:,R/SF-07; R/SF-15-PD
11,Abstract:,"In surimi manufacturing, less than 25% of the total weight of the fish is utilized. This research focused on meat recovery from fish frames, the residual portion of the fish after filling headed and gutted fish. A new technology, the water jet deboning (WJD) system, was tested."
