,MetadataField,Metadata
0,NSGL Document #:,OREXT-H-90-002
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Waterfront Revitalization for Small Cities: Oregon Supplement
3,Author:,"Stambaugh, S. M."
4,,"Good, J. W."
5,Editor :,"Liss, Evelyn A."
6,,"Branam, Myrna"
7,,"Pettinari, James (Illust.)"
8,,"Weeks, Tom (Designer)"
9,Publication Year :,1990
10,Publisher:,Oregon State University Sea Grant Extension Service
11,# Pages / Video Length:,25
12,Publication Type:,"handbooks, manuals, guides"
13,Program Report #:,Extension Miscellaneous EM 8415; OREXT-H-90-002
14,Grant/Contract #:,NOAA Sea Grant No. NA85AA-D-SG095 (Oregon SG)
15,,NOAA Sea Grant No. NA89AA-D-SG022 (Wash.SG)
16,Project #:,A/ESG-1(OR SG) and A/FP-7 (WSG)
17,Abstract:,"The settlement to the publications described above, ""Waterfront Revitalization For Small Cities,"" is a companion reference for planners, community officials, and citizens in Oregon waterfront communities. Its three parts are designed to answer the question, `Where do we go for help here in Oregon?' Sources of technical and financial information and assistance are also listed. This guide may be purchased separately."
