,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-03-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Integrating social values into fisheries management: a Pacific northwest study
3,Author:,"Sharp, Shayla B."
4,,"Lach, Denise"
5,Publication Year :,2003
6,Source Citation:,"""Fisheries,"" 28(4):10-15, 2003."
7,# Pages / Video Length:,6
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,ORESU-R-03-001
10,Project #:,P/SD-03-PD
11,Abstract:,"This article summarizes responses from program leaders and managers in fisheries management to a questionnaire about the use of social and community values in decision-​making. The authors investigated to what extent managers in the Pacific northwest region know about and incorporate the social values of commercial fishing communities, the means by which they obtain their information, and the barriers to obtaining viable information for use in decision-​making."
