,MetadataField,Metadata
0,NSGL Document #:,ORESU-N-80-006
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"Coastal Law Memo (Issue 1, August 1980)"
3,Author:,"Kahn, Gary"
4,Editor :,"Hildreth, Richard"
5,Publication Year :,1980
6,Publisher:,Oregon State University Sea Grant College Program; University of Oregon Ocean and Coastal Law Center; OSU Sea Grant Extension Marine Advisory Service
7,# Pages / Video Length:,5
8,Publication Type:,periodicals
9,Program Report #:,ORESU-N-80-006
10,Grant/Contract #:,NOAA Sea Grant
11,Notes:,One newsletter issue for 1980.
12,Abstract:,"With this first Coastal Law Memo, the University of Oregon and Coastal Law Center initiates a series of publications intended to parallel the Ocean Law Memos with which the reader may already be familiar. This Coastal Law Memo will discuss how state and local government in Oregon are attempting to mitigate damage caused by coastal natural hazards (ie: earthquakes, erosion, landslides, and land subsidence)."
