,MetadataField,Metadata
0,NSGL Document #:,ORESU-X-87-005
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Along-coast variations of Oregon beach-sand compositions produced by the mixing of sediments from multiple sources under a trangressing sea
3,Author:,"Clemens, Karen E."
4,Publication Year :,1987
5,Publisher:,OSU
6,# Pages / Video Length:,1
7,Publication Type:,theses/disserta​tions
8,Program Report #:,ORESU-X-87-005
9,Grant/Contract #:,NOAA Sea Grant
10,Abstract:,see digital for thesis abstract
