,MetadataField,Metadata
0,NSGL Document #:,ORESU-X-84-005
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"ECOLOGICAL GENETICS OF TWO POLYMORPHIC ENZYMES IN THREE SPECIES OF ""MEGALORCHESTIA​"" (AMPHIPODA: TALITRIDAE)"
3,Author:,"MC DONALD, JOHN H"
4,Publication Year :,1984
5,Publisher:,OSU Sea Grant
6,# Pages / Video Length:,1
7,Publication Type:,theses/disserta​tions
8,Program Report #:,ORESU-X-84-005
9,Grant/Contract #:,NOAA Sea Grant
10,Abstract:,ECOLOGY;GENETIC​;ENZYME;AMPHIPO​D. See digital for abstract.
