,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-71-013
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,REGULATION OF HARD-MINERAL MINING ON THE CONTINENTAL SHELF
3,Author:,"JACOBSON, JON L"
4,,"HANLON, THOMAS A"
5,Publication Year :,1971
6,Source Citation:,"OREGON LAW REVIEW, 50(03):425-452, SPRING 1971"
7,# Pages / Video Length:,28
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,ORESU-R-71-013
10,Grant/Contract #:,NOAA SEA GRANT
11,Abstract:,LAW;MINERAL;MIN​ING;CONTINENTAL​ SHELF
