,MetadataField,Metadata
0,NSGL Document #:,ORESU-C-00-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Microbehavior and Macroresults: IIFET 2000 Proceedings (CD-ROM)
3,Author:,Oregon Sea Grant
4,Publication Year :,2000
5,Source Citation:,"Proceedings of the Tenth Biennial Conference of the International Institute of Fisheries Economics and Trade (IIFET), July 10-14, 2000, Corvallis, Oregon."
6,Publisher:,OSU Sea Grant Program
7,# Pages / Video Length:,27
8,Publication Type:,"computer software, CD-Roms"
9,Program Report #:,ORESU-C-00-001
10,Grant/Contract #:,NOAA Sea Grant
11,Project #:,M/A-02
12,Notes:,Digital is introductory material only
13,Abstract:,"This compact disk includes over 320 papers and PowerPoint presentations compiled from the Tenth Biennial Conference of the International Institute of Fisheries, Economics and Trade. This interdisciplina​ry conference addressed a wide variety of topics from many perspectives-​-​economic, social, regulatory, marketing, historical, and medical, among others. The CD allows the user to search by author or topic, and includes a revised program and list of participants. No special software is required."
