,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-84-019
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"COMPARISONS OF THE CELLULAR IMMUNE RESPONSE OF FISH VACCINATED BY IMMERSION AND INJECTION OF ""VIBRIO ANGUILLARIUM"""
3,Author:,"SAKAI, MASAHIRO"
4,,"AOKI, TAKASHI"
5,,"KITAO, TADATOSHI"
6,Publication Year :,1984
7,Source Citation:,"JAPANESE SOCIETY OF SCIENTIFIC FISHERIES. BULLETIN, 50(07):1187-​1192, 1984"
8,# Pages / Video Length:,6
9,Publication Type:,reprints (peer-reviewed)
10,Program Report #:,ORESU-R-84-019
11,Grant/Contract #:,NOAA SEA GRANT
12,Project #:,R/FSD-5
13,Abstract:,IMMUNIZATION;TR​OUT;ANTIBODY;BA​CTERIAL DISEASE
