,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-82-017
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,HEAVY NETALS IN ESTUARINE SHELLFISH FROM OREGON
3,Author:,"CALDWELL, RICHARD S"
4,,"BUHLER, DONALD R"
5,Publication Year :,1982
6,Source Citation:,"ARCHIVES OF ENVIRONMENTAL CONTAMINATION AND TOXICOLOGY, 12( ): 15-23, 1983"
7,# Pages / Video Length:,9
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,ORESU-R-82-017
10,Grant/Contract #:,NOAA SEA GRANT
11,Abstract:,METAL;SHELLFISH​;OREGON;CONTAMI​NATION
