,MetadataField,Metadata
0,NSGL Document #:,ORESU-V-11-019
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Understanding climate change (online video)
3,Publication Year :,2011
4,# Pages / Video Length:,4.75 minutes
5,Publication Type:,videos
6,Program Report #:,ORESU-V-11-019
7,Project #:,A/SARP-1
8,,M/A-21
9,URL:,http://www.yout​ube.com/watch?v​=ShteN1lLeEA&fe​ature=plcp&cont​ext=C4de4418VDv​jVQa1PpcFPQdj_8​JHO0wN2W87LrJ7d​jWyGZBVeaKho%3D​
10,Abstract:,"Oregon State University researchers Jenna Borberg, Andreas Schmittner, and Ed Brook describe how climate scientists use models to predict climate trends."
