,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-76-027
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,FOOD OF FIVE SPECIES OF CO-OCCURRING FLATFISHES ON OREGON'S CONTINENTAL SHELF
3,Author:,"KRAVITZ, MICHAEL J"
4,,"PEARCY, WILLIAM GORDON"
5,,"GUIN, M P"
6,Publication Year :,1976
7,Source Citation:,"FISHERY BULLETIN, 74(04):984-990, 1976"
8,# Pages / Video Length:,7
9,Publication Type:,reprints (peer-reviewed)
10,Program Report #:,ORESU-R-76-027
11,Grant/Contract #:,NOAA SEA GRANT
12,Abstract:,SOLE;SANDDABS
