,MetadataField,Metadata
0,NSGL Document #:,ORESU-V-11-017
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Decision making about climate change (online video)
3,Author:,"Leiserowitz, Anthony"
4,,"Cone, Joe"
5,Publication Year :,2011
6,# Pages / Video Length:,2 minutes
7,Publication Type:,videos
8,Program Report #:,ORESU-V-11-017
9,Project #:,M/A-21
10,URL:,http://www.yout​ube.com/watch?v​=qSNyLs69IxQ&fe​ature=plcp&cont​ext=C4892761VDv​jVQa1PpcFPQdj_8​JHO0wP4_hF5shXP​NvCMX5E3jdMw%3D​
11,Abstract:,Anthony Leiserowitz interview by Joe Cone.
