,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-02-015
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"Near infrared spectroscopic classification of gender and maturity in Chinook salmon (""Oncorhynchus tshawytscha"")"
3,Author:,"Hampton, Krischele A."
4,,"Cavinato, Anna G."
5,,"Mayes, David M."
6,,"Boe, Steve J."
7,,"Hoffnagle, Timothy L."
8,Publication Year :,2002
9,Source Citation:,"""Eastern Oregon Science Journal,"" XVII:31-36, 2002."
10,# Pages / Video Length:,6
11,Publication Type:,reprints (peer-reviewed)
12,Program Report #:,ORESU-R-02-015
13,Grant/Contract #:,NOAA SEA GRANT
14,Project #:,R/SF-26-PD
15,,R/SAQ-05
16,Abstract:,"The acquisition of a non-invasive means to qualitatively determine gender and level of maturation in young salmonids is of increasing interest to hatcheries and those working to preserve salmon runs. Short-​wavelength near-infrared (NIR) spectroscopy has been widely applied in the food industry and shows potential for application in biological systems. Experimental evidence confirms that NIR light can penetrate through the skin, scales, and muscle in the ventral region of the fish and reach the gonadal tissue. Also, distinct gonadal signal features were found that distinguish egg tissue from testis tissue. Results of Soft Independent Modeling of Class Analogy and Principal Component Analysis employed to analyze spectra demonstrate that a sound classification of gender and maturation can be achieved."
