,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-82-011
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"MICROBIOLOGICAL PROFILE OF PACIFIC SHRIMP, ""PANDALUS JORDANI"", STOWED UNDER REFRIGERATED SEAWATER SPRAY"
3,Author:,"LEE, J S"
4,,"KOLBE, EDWARD"
5,Publication Year :,1982
6,Source Citation:,"MARINE FISHERIES REVIEW, 44(03):12-17, MARCH 1982"
7,# Pages / Video Length:,6
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,ORESU-R-82-011
10,Grant/Contract #:,NOAA SEA GRANT
11,Abstract:,SHRIMP;REFRIGER​ATION
