,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-84-021
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,LABORATORY WAVE FORCES ON VERTICAL CYLINDERS
3,Author:,"NATH, JOHN H"
4,,"HSU, MING-KUANG"
5,,"HUDSPETH, ROBERT T"
6,,"DUMMER, JERRY"
7,Publication Year :,1983
8,Source Citation:,"OCEAN STRUCTURAL DYNAMICS SYMPOSIUM PROCEEDINGS J. L. LEONARD (EDITOR) PP.312-330 SEPTEMBER 11-13, 1984"
9,# Pages / Video Length:,19
10,Publication Type:,reprints (not peer-reviewed)
11,Program Report #:,ORESU-R-84-021
12,Grant/Contract #:,NOAA SEA GRANT
13,Abstract:,CYLINDER;WAVE FORCE;ENGINEERI​NG
