,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-91-014
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,"Northern range extension for the squarespot rockfish, ""Sebastes hopkins"""
3,Author:,"Erickson, Daniel L."
4,,"Pikitch, Ellen K."
5,,"Orr, James Wilder"
6,Publication Year :,1991
7,Source Citation:,"""California Fish and Game,"" 77(1):51-52, 1991."
8,# Pages / Video Length:,2
9,Publication Type:,reprints (peer-reviewed)
10,Program Report #:,WSG-TA 91-10
11,Project #:,R/F-79
12,Abstract:,"A squarespot rickfish, ""Sebastes hopkinsi"", was collected on December 8, 1989 off the southern Oregon coast. The previously listed range for this species was the Farallon Island (off San Francisco) to central Baja California (Eschmeyer et al. 1983); hence, this collection represents a northern range extension of approximately 590 km."
