,MetadataField,Metadata
0,NSGL Document #:,ORESU-X1-78-004
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,LABORATORY AND FIELD INVESTIGATIONS ON THE MOVEMENT OF SAND UNDER THE INFLUENCE OF WATER WAVES: RIPPLE GEOMETRY AND LONGITUDINAL SPREADING OF TRACER MATERIAL
3,Author:,"MILLER, MARTIN C"
4,Publication Year :,1978
5,Publisher:,OSU
6,# Pages / Video Length:,1
7,Publication Type:,theses/disserta​tions
8,Program Report #:,ORESU-X1-78-004
9,Grant/Contract #:,NOAA SEA GRANT
10,Abstract:,SEE DIGITAL
