,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-81-011
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,DESIGN CURVES FOR HINGED WAVEMAKERS: EXPERIMENTS
3,Author:,"HUDSPETH, ROBERT T"
4,,"LEONARD, JOHN W"
5,,"CHEN, MIN-CHU"
6,Publication Year :,1981
7,Source Citation:,"AMERICAN SOCIETY OF CIVIL ENGINEERS JOURNAL OF THE HYDRAULICS DIVISION, 107(HY5):553-​574, MAY 1981"
8,# Pages / Video Length:,22
9,Publication Type:,reprints (peer-reviewed)
10,Program Report #:,ORESU-R-81-011
11,Grant/Contract #:,NOAA SEA GRANT
12,Abstract:,OCEAN ENGINEERING
