,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-98-025
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Proteolysis and gelaton of fish proteins under Ohmic heating
3,Author:,"Park, J. W."
4,,"Yongsawatdigul, J."
5,,"Kolbe, E."
6,Publication Year :,1998
7,Source Citation:,"""Process-​induced Chemical Changes in Food,"" F. Shadidi, C. T. Ho, and N. van Chuyen (eds.), pp. 25-34, 1998."
8,Publisher:,Plenum Press
9,# Pages / Video Length:,10
10,Publication Type:,reprints (peer-reviewed)
11,Program Report #:,ORESU-R-98-025
12,Grant/Contract #:,NOAA Sea Grant
13,Project #:,R/SF-07; R/SF-15-PD
