,MetadataField,Metadata
0,NSGL Document #:,ORESU-E-14-006
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Fish in Biomedical Research [exhibit]
3,Author:,"Farley, Mark"
4,Publication Year :,2014
5,# Pages / Video Length:,2
6,Publication Type:,educational materials
7,Program Report #:,ORESU-E-14-006
8,Project #:,A/ESG-07
9,Abstract:,"An exhibit listing different fish used in biomedical research. The origin, habitat, and uses in biomedical research are listed on each featured fish. In addition, the display explains how studying fish helps with understanding and developing techniques to protect wild and cultured populations of fish, and applying the findings to human health and disease."
