,MetadataField,Metadata
0,NSGL Document #:,ORESU-W-84-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"Proceedings of the Second Conference of the International Institute of Fisheries Economics and Trade, Volume 2: A Compendium of Papers on Seafood Trade and Markets"
3,Publication Year :,1985
4,Source Citation:,"Proceedings of the Second Conference of the International Institute of Fisheries Economics and Trade, Volume 2: A Compendium of Papers on Seafood Trade and Markets, Christchurch, New Zealand, August 20-23, 1984"
5,Publisher:,OSU Sea Grant College Program
6,# Pages / Video Length:,140
7,Publication Type:,conference/work​shop proceedings
8,Program Report #:,ORESU-W-84-001
9,Grant/Contract #:,NOAA Sea Grant
10,Abstract:,"This volume of the proceedings of the 1984 conference of the International Institute of fisheries Economics and Trade contains papers which focus on international seafood trade and on aspects of seafood markets (Fisheries Management, Development, Seafood Marketing). They were prepared, in part, through funding support provided by the Oregon State University Sea Grant College program. Support for the conference was al so provided by the following: Hew Zealand Ministry of Agriculture, Hew Zealand Fishing Industry Board, Oregon State University's Department of Agricultural and Resource Economics, the University of Canterbury Centre for Resource Management, Air New Zealand, and Ferons Seafood Limited. Their valuable contributions towards the success of the conference are gratefully acknowledged."
