,MetadataField,Metadata
0,NSGL Document #:,ORESU-E-85-002
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,The Columbia River: Its Future and You (Teacher's Manual for Grades 9-12)
3,Author:,"Conrath, Gerald"
4,Editor :,"Ridlington, Sandy"
5,,"Klenke, Lise (Illus.)"
6,,"Shumaker, Mathew (Cover art)"
7,Publication Year :,1985
8,Publisher:,Oregon State University (OSU) Sea Grant College Program
9,# Pages / Video Length:,105
10,Publication Type:,educational materials
11,Program Report #:,ORESU-E-85-002
12,Grant/Contract #:,NOAA Sea Grant
13,Abstract:,"This booklet is part of a project to develop a multidisciplina​ry set of curricula and educational materials on the Columbia River system in Oregon. This curriculum for grades 9-12, as you will see, involves reading in content, writing, math, decision making, problem solving, and invention; it appeals to logical and inventive thinking as well as inventive, creative thinking. Topics include: History, Power, Navigation, Agriculture and irrigation, Fisheries, and Recreation."
