,MetadataField,Metadata
0,NSGL Document #:,ORESU-X-83-007
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"CLEARANCE OF PLASMA CORTISOL IN COHO SALMON, ""ONCORHYNCHUS KISUTCH"", AT VARIOUS STAGES OF SMOLTIFICATION"
3,Author:,"PATINO, REYNALDO"
4,Publication Year :,1983
5,Publisher:,OSU
6,# Pages / Video Length:,1
7,Publication Type:,theses/disserta​tions
8,Program Report #:,ORESU-X-83-007
9,Grant/Contract #:,NOAA SEA GRANT
10,Project #:,R/AQ-40
11,Abstract:,COHO SALMON;PLASMA CORTISOL;SMOLT. see digital for abstract.
