,MetadataField,Metadata
0,NSGL Document #:,ORESU-X-84-003
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"EFFECT OF CONDENSED PHOSPHATE, COOKING TIME AND COOKING MEDIUM ON THE YIELD AND QUALITY OF DUNGENESS CRAB (""CANCER MAGISTER"") MEAT"
3,Author:,"CRAPO, CHARLES A"
4,Publication Year :,1984
5,Publisher:,OSU SEA GRANT
6,# Pages / Video Length:,1
7,Publication Type:,theses/disserta​tions
8,Program Report #:,.ORESU-X-84-003
9,Grant/Contract #:,NOAA SEA GRANT
10,Project #:,R/PD-40
11,Abstract:,COOKING;DUNGENE​SS CRAB;CONDENSED PHOSPHATE. SEE DIGITAL FOR ABSTRACT.
