,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-72-012
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,ESSENTIAL FATTY ACIDS IN THE DIET OF RAINBOW TROUT (SALMO GAIRDNERI): LIPID METABOLISM AND FATTY ACID COMPOSITION
3,Author:,"CASTELL, JOHN D"
4,,"LEE, DONALD JACK"
5,,"SINNHUBER, RUSSELL OTTO"
6,Publication Year :,1972
7,Source Citation:,"JOURNAL OF NUTRITION, 102(01):93-99, JAN. 1972"
8,# Pages / Video Length:,7
9,Publication Type:,reprints (peer-reviewed)
10,Program Report #:,ORESU-​R-​72-​012; OSU AES TP# 3073
11,Grant/Contract #:,NOAA SEA GRANT
12,Abstract:,EICOSATETRAENOI​C ACID;LINOLENIC ACID
