,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-74-019
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,ACCEPTANCE OF A FISH-SHRIMP PORTION UTILIZING MACHINE-​SEPARATED MINCED FISH FLESH
3,Author:,"BABBITT, JERRY K"
4,,"LAW, DUNCAN K"
5,,"CRAWFORD, DAVID LEE"
6,,"MC GILL, LOIS SATHER"
7,Publication Year :,1974
8,Source Citation:,"JOURNAL OF FOOD SCIENCE, 39( ):1130-1131, 1974"
9,# Pages / Video Length:,2
10,Publication Type:,reprints (peer-reviewed)
11,Program Report #:,ORESU-​R-​74-​019; OSU AES TP# 3807; NOAA-75032008
12,Grant/Contract #:,NOAA SEA GRANT
