,MetadataField,Metadata
0,NSGL Document #:,ORESU-G-97-003
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Coho salmon: life in the watershed
3,Author:,Oregon Sea Grant
4,Publication Year :,1997
5,Publisher:,OSU Oregon Sea Grant
6,# Pages / Video Length:,6
7,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
8,Program Report #:,ORESU-G-97-003
9,Grant/Contract #:,NOAA Sea Grant
10,Project #:,M/A-12
11,Abstract:,"This fact sheet fills a need expressed by those involved with coho restoration. It summarizes the relationship between the life history of the fish and the coastal habitats they occupy. The fact sheet is appropriate for landowners, outreach staff, field staff, and watershed volunteers."
