,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-80-027
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"THIN-LAYER SEPARATION OF CITRIC ACID CYCLE INTERMEDIATES, LACTIC ACID, AND THE AMINO ACID TAURINE"
3,Author:,"RILEY, RONALD T"
4,,"MIX, MICHAEL C"
5,Publication Year :,1980
6,Source Citation:,"JOURNAL OF CHROMATOGRAPHY, 189( ):286-288, 1980"
7,# Pages / Video Length:,3
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,ORESU-R-80-027
10,Grant/Contract #:,NOAA SEA GRANT
11,Project #:,R/BR-9
12,Abstract:,CHROMATOGRAPHY;​CITRIC ACID;LACTIC ACID;AMINO ACID
