,MetadataField,Metadata
0,NSGL Document #:,ORESU-N-87-003
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"Ocean Law Memo (Issue 29, 30, and 31, February, July, and October 1987)"
3,Author:,"Burrowes, Todd R."
4,,"Diamond, Nancy"
5,,"Nemiroff, Lori"
6,,"McCarthy, Samantha"
7,Editor :,"Hildreth, Richard G."
8,,"Jacobson, Jon L."
9,Publication Year :,1987
10,Publisher:,Oregon State University Sea Grant College Program
11,# Pages / Video Length:,38
12,Publication Type:,periodicals
13,Program Report #:,ORESU-N-87-003
14,Grant/Contract #:,NOAA Sea Grant
15,Notes:,Three newsletter issues in one entry for 1987.
16,Abstract:,"The Ocean Law Memo is an aperiodic publication of the University of Oregon Ocean Resources Law Program (ORLP) and is distributed by the OSU Extension Service, Sea Grant Marine Advisory Program. at the University of Oregon Law School in Eugene, Oregon. The ORLP is supported in part by the U. S. Department of Commerce, National Oceanic and Atmospheric Administration'​s (NOAA) Sea Grant Program, through the Oregon Sea Grant College Program at Oregon State University. The following topics are in these issues: Recent Developments in Ocean and Coastal Law, 1986; Indian Fishing Rights and the Klamath River; International Regulation of Whaling: The U.S. Role."
