,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-97-006
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,The wave climate of the Pacific northwest (Oregon and Washington): a comparison of data sources
3,Author:,"Tillotson, Kevin"
4,,"Komar, Paul D."
5,Publication Year :,1997
6,Source Citation:,"""Journal of Coastal Research,"" 13(2):440-452, Spring 1997."
7,# Pages / Video Length:,13
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,ORESU-R-97-006
10,Project #:,R/CM-39
11,Abstract:,"This paper begins with a review of the several measurement systems and the data derived from them. The first analysis involves an examination of the data obtained from deep-water buoys. The measurements from inshore CDIP arrays are then evaluated using linear-wave theory to transform that data to the equivalent deep-water wave parameters. Consideration then turns to the microseismomete​r system, its calibration, and analyses of the long-term wave measurements derived from that system. Finally, the paper examines the most extreme wave conditions that have occurred during the years covered by these combined data sets, allowing estimates to be made of the expected 50-year and 100-year storm-wave parameters."
