,MetadataField,Metadata
0,NSGL Document #:,ORESU-G-73-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Cleaning and Sanitizing Agents for Seafood Processing Plants
3,Author:,"Lee, Jong"
4,Publication Year :,1973
5,Publisher:,"Oregon State University Extension Service, Sea Grant Marine Advisory Program (MAP)"
6,# Pages / Video Length:,6
7,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
8,Program Report #:,ORESU-G-73-001; OSU SG 21; NOAA-73062205
9,Grant/Contract #:,NOAA Sea Grant
10,Abstract:,"Selecting proper cleaning and sanitizing agents Is an important first step toward a good sanitation program for your processing plant. Your choice ls complicated by the sheer number of products available and by myriad claims of superiority. To make a proper choice, you must be fully aware of your particular needs and the characteristics and capabilities of the cleaning and sanitizing agents available to you. This bulletin Is intended to help you select cleaning and sanitizing agents for your needs by pointing out their strengths and weaknesses."
