,MetadataField,Metadata
0,NSGL Document #:,ORESU-X2-70-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,SEDIMENT TEXTURES AND INTERNAL STRUCTURES: A COMPARISON BETWEEN CENTRAL OREGON CONTINENTAL SHELF SEDIMENTS AND ADJACENT COASTAL SEDIMENTS
3,Author:,"ROUSH, ROBERT CORNELIUS"
4,Publication Year :,1970
5,Publisher:,Oregon State University (OSU) Sea Grant Program
6,# Pages / Video Length:,1
7,Publication Type:,theses/disserta​tions
8,Program Report #:,ORESU-X2-70-001
9,Grant/Contract #:,NOAA SEA GRANT
10,Abstract:,SEE DIGITAL FOR ABSTRACT.
