,MetadataField,Metadata
0,NSGL Document #:,OREXT-G-81-004
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Building a Small Crab Cooker for Home Use
3,Author:,"Hildebrand, Kenneth S. Jr."
4,Publication Year :,1981
5,Publisher:,Oregon Sea Grant Extension Program
6,# Pages / Video Length:,4
7,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
8,Program Report #:,SG 70; OREXT-G-81-004
9,Grant/Contract #:,NOAA Sea Grant
10,Notes:,The digital for the 2003 revised version is also included in this record
11,Abstract:,"Recreational crab fishing is a popular activity on estuaries in Oregon, Washington, and northern California. The author has worked out a fairly simple plan for building a home crab cooker. It uses strong materials and guards against a hot outer surface. It is not the only way to build a crab cooker, of course, but it's tested and is known to work. Some skill in acetylene or arc welding is called for. If you are not so skilled, find a welder who can handle the job for you."
