,MetadataField,Metadata
0,NSGL Document #:,ORESU-G-04-009
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"Sharks of Oregon (24"" X 36"" poster)"
3,Author:,"Raver, Duane"
4,Publication Year :,2004
5,Publisher:,OSU Sea Grant College Program
6,# Pages / Video Length:,1
7,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
8,Program Report #:,ORESU-G-04-009
9,Grant/Contract #:,NOAA SEA GRANT
10,Project #:,M/A-20
11,Notes:,"See oversize map cabinet for poster. A digital does not appear to be available. For the brochure, see ORESU-G-04-010."
12,Abstract:,"Fifteen shark species make their home off the coast of Oregon during at least some part of each year. And you can get as close to them as you want with this colorful 24 x 36"" poster. Some of those featured: the sixgill shark, with its electric green eyes; the sand-loving Pacific angel shark; the sluggish Pacific sleeper shark, which catches faster prey by ambushing it; the salmon shark, which uses a different technique, running down its favorite prey (salmon, of course) in high-speed chases; the common thresher, which uses its long tail to herd and stun its prey. The watercolor illustrations were done by wildlife illustrator Duane Raver."
