,MetadataField,Metadata
0,NSGL Document #:,OREXT-G2-79-002
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Oregon's Smaller Ports: What They Do and How They Are Financed
3,Author:,"Weber, Bruce A."
4,,"Schmisseur, W. E."
5,,"Oyala, J. W."
6,Publication Year :,1979
7,Publisher:,OSU Extension Service
8,# Pages / Video Length:,4
9,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
10,Program Report #:,Extension Circular 979; OREXT-G2-79-002
11,Grant/Contract #:,NOAA Sea Grant
12,Abstract:,This circular focuses on Oregon's 22 smaller port districts: what these ports do; how they finance their activities; and how they are governed. It also outlines the method for forming new port districts in Oregon. KW: BUSINESS MANAGEMENT.
