,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-81-023
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"FEEDING SELECTIVITY OF DOVER SOLE, MICROSTOMUS PACIFICUS, OFF OREGON"
3,Author:,"GABRIEL, WENDY L"
4,,"PEARCY, WILLIAM G"
5,Publication Year :,1981
6,Source Citation:,"FISHERY BULLETIN, 79(04):749-763, 1981"
7,# Pages / Video Length:,15
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,ORESU-R-81-023
10,Grant/Contract #:,NOAA SEA GRANT
11,Project #:,R/OPF-1
12,Abstract:,FEEDING;SOLE;OR​EGON
