,MetadataField,Metadata
0,NSGL Document #:,ORESU-X-82-007
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,SEDIMENTARY ORGANIC MATTER: DISTRIBUTION AND ALTERATION PROCESSES IN THE COASTAL UPWELLING REGION OFF PERU
3,Author:,"REIMERS, CLARE"
4,Publication Year :,1982
5,Publisher:,OSU
6,# Pages / Video Length:,1
7,Publication Type:,theses/disserta​tions
8,Program Report #:,ORESU-X-82-007
9,Grant/Contract #:,NOAA SEA GRANT
10,Abstract:,COASTAL UPWELLING;PERU;​ORGANIC DEPOSITS. SEE DIGITAL FOR ABSTRACT.
