,MetadataField,Metadata
0,NSGL Document #:,ORESU-I-15-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Resilience Roots (blog site)
3,Author:,"Russo Kelly, Miriah"
4,Publication Year :,2015
5,Publication Type:,"web/blog sites (topical), other web-based resources"
6,Program Report #:,ORESU-I-15-001
7,Project #:,M/A-21
8,URL:,http://blogs.oregonstate.edu/resilienceroots/
9,Abstract:,"As coastal communities around the country become more interested in resilience, they may look for resources to help them navigate this complex landscape. One such resource is Dr. Miriah Kelly’s ""Resilience Roots,” a blog dedicated to linking social and ecological resources in a changing world."
