,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-83-026
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,INFLUENCE OF FISH ON THE BIOAVAILABILITY OF PLANT IRON IN THE ANEMIC RAT
3,Author:,"CHAO, LUCIA S"
4,,"GORDON, DENNIS T"
5,Publication Year :,1983
6,Source Citation:,"JOURNAL OF NUTRITION, 113( ):1643-1652, 1983"
7,# Pages / Video Length:,10
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,ORESU-R-83-026
10,Grant/Contract #:,NOAA SEA GRANT
11,Project #:,R/PD-32
12,Abstract:,PLANT IRON;FISH PROTEIN;FISH OIL
