,MetadataField,Metadata
0,NSGL Document #:,ORESU-V-19-004
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,South Slough National Estuarine Research Reserve (SSNERR) eDNA in Estuaries Biological Monitoring Program
3,Author:,"Sinclair, Hannah"
4,Publication Year :,2019
5,# Pages / Video Length:,3:08 minutes
6,Publication Type:,videos
7,Program Report #:,ORESU-V-19-004
8,Project #:,2019SS
9,Notes:,"Published August 14, 2019"
10,URL:,https://youtu.b​e/NpJm3jZxnGE
11,Abstract:,This video is provides an overview of the environmental DNA biological monitoring efforts at the South Slough National Estuarine Research Reserve. The video was created by 2019 Oregon Sea Grant Summer Scholar Hannah Sinclair.
