,MetadataField,Metadata
0,NSGL Document #:,ORESU-G-72-008
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,DIVERSITY - CHARACTERISTIC OF OREGON'S YEAR 'ROUND FISHERY
3,Author:,"Roberts, Ken"
4,Publication Year :,1972
5,Publisher:,Oregon State University Sea Grant Extension MAP
6,# Pages / Video Length:,2
7,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
8,Program Report #:,ORESU-​G-​72-​008; SG Number 15
9,Grant/Contract #:,NOAA Sea Grant
10,Notes:,Man and His Ocean Publication series.
11,Abstract:,This publication will help familiarize you with coastal commercial fishing and perhaps offer a better understanding of Oregon's fishery resource.
