,MetadataField,Metadata
0,NSGL Document #:,ORESU-X-86-003
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Molecular cloning of infectious pancreatic necrosis virus and characterizatio​n of the coding capacity of the complementary DNA
3,Author:,"Huang, Manley T. F."
4,Publication Year :,1986
5,Publisher:,OSU Sea Grant College Program
6,# Pages / Video Length:,1
7,Publication Type:,theses/disserta​tions
8,Program Report #:,ORESU-X-86-003
9,Grant/Contract #:,NOAA Sea Grant
10,Project #:,R/FSD-9
11,Abstract:,see digital for thesis abstract
