,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-79-017
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,ANALYSES OF HINGED WAVEMAKERS FOR RANDOM WAVES
3,Author:,"HUDSPETH, ROBERT T"
4,,"JONES, DOUGLAS F"
5,,"NATH, JOHN H"
6,Publication Year :,1979
7,Source Citation:,"AMERICAN SOCIETY OF CIVIL ENGINEERS COASTAL ENGIEERING CONFERENCE PROCEEDINGS PP. 372-387 HAMBURG, WEST GERMANY AUGUST 28 - SPETEMBER 1, 1978"
8,# Pages / Video Length:,16
9,Publication Type:,reprints (not peer-reviewed)
10,Program Report #:,ORESU-R-79-017
11,Grant/Contract #:,NOAA SEA GRANT
12,Abstract:,PHYSICAL OCEANOGRAPHY
