,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-70-013
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,COMPUTER ANALYSIS OF RELATIONSHIPS BETWEEN DIETARY LIPID AND THE UNSATURATED FATTY ACIDS OF RAINBOW TROUT (SALMO GAIRDNERI)
3,Author:,"CASTELL, JOHN D"
4,,"OLSEN, A R"
5,,"SINNHUBER, RUSSELL OTTO"
6,Publication Year :,1970
7,Source Citation:,"JOURNAL OF THE AMERICAN CHEMISTS' SOCIETY (JAOCS), 47(7): Abstract No. 232, JULY 1970."
8,# Pages / Video Length:,1
9,Publication Type:,reprints (peer-reviewed)
10,Program Report #:,ORESU-R-70-013
11,Grant/Contract #:,NOAA SEA GRANT
