,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-93-044
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,The roles of science in the U.S. marine policy: a review essay
3,Author:,"Hildreth, R. G."
4,Publication Year :,1993
5,Source Citation:,"""Ocean Governance Issues and Challenges, Ocean Governance Study Group,"" pp. 52-56, David D. Caron et al., eds., Berkeley, California, January 10-13, 1993."
6,# Pages / Video Length:,5
7,Publication Type:,reprints (peer-reviewed)
8,Program Report #:,ORESU-R-93-044
9,Project #:,R/PPA-36
10,Abstract:,****NO ABSTRACT****
