,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-85-031
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,The structure of fishing systems and the implementation of management policy
3,Author:,"Hann, Susan S."
4,Publication Year :,1985
5,Source Citation:,"""Modeling and Management of resources under uncertainty,"" Proceedings of the Second U.S.-Australia Workshop on Renewable Resource Management, Honolulu, Hawaii, December 9-12, 1985."
6,Publisher:,R/ES-7
7,# Pages / Video Length:,13
8,Publication Type:,reprints (not peer-reviewed)
9,Program Report #:,ORESU-R-85-031
10,Grant/Contract #:,NOAA Sea Grant
