,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-83-013
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,ANTIGENIC RELATIONSHIPS OF SELECTED STRAINS OF INFECTIOUS PANCREATIC NECROSIS VIRUS AND EUROPEAN EEL VIRUS
3,Author:,"OKAMOTO, N"
4,,"SANO, T"
5,,"HEDRICK, R P"
6,,"FRYER, J L"
7,Publication Year :,1983
8,Source Citation:,"JOURNAL OF FISH DISEASES, 6( ):19-25, 1983"
9,# Pages / Video Length:,7
10,Publication Type:,reprints (peer-reviewed)
11,Program Report #:,ORESU-R-83-013
12,Grant/Contract #:,NOAA SEA GRANT
13,Project #:,R/FSD-5
14,Abstract:,PATHOLOGY;NECRO​SIS;VIRUS;EEL
