,MetadataField,Metadata
0,NSGL Document #:,ORESU-A-16-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,This is Oregon Sea Grant
3,Author:,"Cooper, Rick"
4,,"Woods, Tiffany"
5,,"Kight, Pat"
6,,"Walker, Shelby"
7,Publication Year :,2016
8,Publisher:,Oregon Sea Grant
9,# Pages / Video Length:,2
10,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
11,Program Report #:,ORESU-A-16-001
12,Project #:,M/A-21
13,Abstract:,"A quick summary of Oregon Sea Grant, its mission, its projects and its people."
