,MetadataField,Metadata
0,NSGL Document #:,ORESU-G-03-007
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Trawlers: Getting to Know Oregon's Commercial Fisheries
3,Author:,"Goblirsch, Ginny"
4,,"Theberge, Steve"
5,,"Goblirsch, Herb (Artist)"
6,Editor :,"Ridlington, Sandy"
7,Publication Year :,2003
8,Publisher:,OSU Sea Grant
9,# Pages / Video Length:,3
10,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
11,Program Report #:,ORESU-G-03-007
12,Grant/Contract #:,NOAA Sea Grant No. NA16RG1039
13,Project #:,A/ESG-05
14,Abstract:,"Seven illustrated fact sheets comprise a series produced by Oregon Sea Grant featuring the boats and gear used by commercial fishermen in the region. The topics are: gillnetters, long-liners, purse seiners, salmon trollers, tuna trollers, traps, and trawlers--each a unique rig for catching different local species."
