,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-98-023
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Managing for human and ecological context in the Maine soft shell clam fishery
3,Author:,"Hanna, Susan"
4,Publication Year :,1998
5,Source Citation:,"""Linking Social and Ecological Systems,"" Fikret Berkes and Carl Folke (eds.), pp. 191-211, 1998."
6,Publisher:,"Cambridge University Press, Cambridge, UK"
7,# Pages / Video Length:,21
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,ORESU-R-98-023
10,Grant/Contract #:,NOAA Sea Grant
11,Project #:,R/FDF-06
