,MetadataField,Metadata
0,NSGL Document #:,LCSG-H-18-001
1,Sea Grant Program/Affiliate:,Lake Champlain Sea Grant
2,Title:,"Green Stormwater Infrastructure Bicycle Tour: St. Albans, VT"
3,Author:,"Yates, Hannah"
4,Editor :,"Schuett, Elissa"
5,,"Stepenuck, Kristine"
6,Publication Year :,2018
7,# Pages / Video Length:,6
8,Publication Type:,"handbooks, manuals, guides"
9,Notes:,"A great deal of credit is owed to the City of Portland, Oregon and its Stormwater Cycling Tour Map, which served as the inspiration for this St. Albans, Vermont version."
10,URL:,https://www.uvm​.edu/seagrant/G​I-​bike-​map
11,Abstract:,"Along this bicycle tour with a map of St. Albans, Vermont, riders will see a variety of green stormwater infrastructure practices, including permeable pavement, rain gardens and bioretention basins, gravel wetlands, well-developed urban tree canopies, stormwater ponds, and vegetated stream buffer restoration projects."
