,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-74-011
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"ACCUMULATION OF DIETARY POLYCHLORINATED BIPHENYLS (AROCLOR 1243) BY RAINBOW TROUT (""SALMO GAIRDNERI"")"
3,Author:,"LIEB, ANDREW JAMES"
4,,"BILLS, DONALD DUANE"
5,,"SINNHUBER, RUSSELL OTTO"
6,Publication Year :,1974
7,Source Citation:,"JOURNAL OF AGRICULTURAL AND FOOD CHEMISTRY, 22(04):638-642, JULY-AUG. 1974"
8,# Pages / Video Length:,5
9,Publication Type:,reprints (peer-reviewed)
10,Program Report #:,ORESU-​R-​74-​011; OSU AES TP# 3672
11,Grant/Contract #:,NOAA SEA GRANT
