,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-13-011
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,The influence of release strategy and migration history on capture rate of Oncorhynchus mykiss in a rotary screw trap
3,Author:,"Tattam, Ian A."
4,,"Ruzycki, James R."
5,,"Bayley, Peter B."
6,,"Li, Hiram W."
7,,"Giannico, Guillermo R."
8,Publication Year :,2013
9,Source Citation:,"""North American Journal of Fisheries Management,"" 33:237-244, 2013."
10,DOI #:,10.1080/0275594​7.2012.758202
11,# Pages / Video Length:,8
12,Publication Type:,reprints (peer-reviewed)
13,Program Report #:,ORESU-R-13-011
14,Project #:,A/ESG-07
15,Abstract:,"Rotary screw traps are used in rivers throughout the west coast of North America to capture emigrating juvenile salmonids. Calibrating the capture efficiency of each trap is essential for valid estimates of fish passage. We released PIT-tagged Oncorhynchus mykiss upstream of a rotary screw trap in the South Fork John Day River, Oregon, to estimate capture efficiency. We used three strategies for release of fish recently captured in the trap. We recaptured 28% of medium-sized fish (86-145 mm FL) and 14% of large-sized fish (146-230 mm FL) released during daylight 1.6 km upstream from the trap. We recaptured 33% of medium-sized fish and 17% of large-sized fish released during daylight 4.8 km upstream from the trap. We recaptured 42% of medium-sized fish and 23% of large-sized fish released at twilight 1.8 km upstream from the trap. A PIT tag antenna detected summer-tagged parr (which were PIT-tagged upstream 1-5 months before migration) as they approached the trap to evaluate potential bias from reduced recapture of recently trapped fish. We captured 53% of the medium-sized first-time migrants and 40% of the large-sized first-time migrants. Although average capture efficiencies of first-time migrants were greater than those from any of the recently trapped fish from the three release strategies, twilight releases of recently trapped fish were the least negatively biased, especially for medium-sized fish."
