,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-82-008
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,NONLINEAR DIFFRACTION BY EIGENFUNCTION EXPANSIONS
3,Author:,"CHEN, M-C"
4,,"HUDSPETH, R T"
5,Publication Year :,1982
6,Source Citation:,"AMERICAN SOCIETY OF CIVIL ENGINEERS WATERWAY, PORT, COASTAL AND OCEAN DIVISION JOURNAL, 108(WW3):306-​325, AUGUST 1982"
7,# Pages / Video Length:,20
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,ORESU-R-82-008
10,Grant/Contract #:,NOAA SEA GRANT
11,Project #:,R/CE11
12,Abstract:,ENGINEERING;DIF​FRACTION
