,MetadataField,Metadata
0,NSGL Document #:,ORESU-V-98-004
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Getting more with less: adding value to your catch: a seminar with Michael Morrissey (video)
3,Author:,Oregon Sea Grant
4,Publication Year :,1998
5,# Pages / Video Length:,120 minutes
6,Publication Type:,videos
7,Program Report #:,ORESU-V-98-004
8,Project #:,A/ESG-3; M/A-12; R/RCF-02
9,Notes:,Seminar series for commercial fishermen.
10,Abstract:,"This seminar, videotaped in 1998, features Michael Morrissey on the topic of increasing the value of a commercial catch. The seminar was one in a series aimed at members of the commercial fishing industry."
