,MetadataField,Metadata
0,NSGL Document #:,ORESU-V-01-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Making waves with low power AM radio
3,Publication Year :,2001
4,# Pages / Video Length:,18 minutes
5,Publication Type:,videos
6,Program Report #:,ORESU-V-01-001
7,Project #:,M/A-13
8,Notes:,See ORESU-F-01-001 for companion booklet
9,Abstract:,"This educational video shows how a range of users, including chambers of commerce, museums, parks, ports, and highway authorities, are utilizing the affordable technology of low power radio to reach visitors and others. The benefits of low power radio, such as ease of use, the ability to update messages frequently, its low cost, and the fact that broadcasts are unattended, are explained here and also in a companion booklet."
