,MetadataField,Metadata
0,NSGL Document #:,ORESU-M-15-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"Map of Oregon's Bay Area: a working waterfront tour of Coos Bay, North Bend, and Charleston"
3,Author:,"Farley, Mark"
4,Publication Year :,2015
5,Publisher:,Oregon Sea Grant
6,# Pages / Video Length:,2
7,Publication Type:,"maps, atlases, charts"
8,Program Report #:,ORESU-M-15-001
9,Project #:,A/ESG-13-IC2
10,Abstract:,"This full-sized, fold-out map accompanies the Oregon Sea Grant app Oregon’s Working Waterfronts, an educational, guided tour of Coos Bay, North Bend, and Charleston, Oregon, developed by Oregon Sea Grant and Oregon State University."
