,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-87-022
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"Olfactory sensitivity of coho salmon, ""Oncorhynchus kisutch"" (Walbaum): can salinity play a role?"
3,Author:,"Rehnberg, B. G."
4,,"Schreck, C. B."
5,Publication Year :,1987
6,Source Citation:,"""Journal of Fish Biology,"" 31:305-307, 1987."
7,# Pages / Video Length:,3
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,ORESU-R-87-022
10,Grant/Contract #:,NOAA Sea Grant
11,Abstract:,"The importance of environmental ions to olfactory sensitivity in fish has not been clarified by electrophysiolo​gical experiments. The ability of juvenile coho salmon, ""Oncorhynchus kisutch"", to detect L-serine after acclimation to either fresh- or seawater is tested here. The olfactory threshold was identical in the two waters, indicating that the sensitivity of olfaction was not affected by ionic content of the solutions bathing the sensory tissue."
